48606	124	3921	196	24041	813	16881	748	11054	592
6750	33	283	449	761	738	22	31	265	758
41829	40751	41799	1247	40743	41802	16275	41798	1246	41800
23788	23783	35998	9859	20760	20758	23800	9848	20759	14080
23857	18403	58972	29628	20562	45395	53007	42305	50916	10215
1542	234	754	6095	31	274	17	4645	555	27
7404	55	30	29	295	225	7405	240	265	32
441	566	585	586	593	573	2720	2303	584	54552
7438	463	14463	19983	22097	749	2935	2279	6063	563
12058	749	2744	10246	39562	10233	3166	7591	7132	7121
23998	59990	23996	22156	6568	50464	51278	53658	54223	59942
24023	53111	19107	29936	13247	60457	61519	58003	43337	9599
33	26	761	265	605	758	31	568	225	506
569	704	3269	1336	2747	4350	1666	2748	3280	1663
438	1201	9490	2631	8695	469	3630	448	1260	548
454	776	250	647	1268	39	283	3	357	984
12458	2279	51	563	6750	13	1291	17	5627	974
5218	271	9156	449	3049	564	7402	3803	3045	1029
776	250	3970	3386	454	647	1203	248	984	325
1195	12	246	1142	1666	634	5966	288	828	239
5644	7700	233	91	2990	22	98	3	16	51
24237	34517	19393	23123	6068	12143	47686	40210	59731	32667
24252	13054	61269	1123	50288	43473	26054	52139	48953	27666
7041	813	155	2632	174	5236	25679	4852	1710	2550
246	374	1102	574	376	3125	2325	2990	4442	12
24371	24378	24373	3712	564	8347	24372	555	27	5455
2632	35421	172	155	44674	7016	9767	7792	48447	5236
24520	24519	43499	38936	24706	32633	34955	29947	35591	54729
24551	58182	37100	60992	53285	31602	31593	31625	59367	49105
24579	32023	13597	32025	32022	24571	40319	50984	40607	41102
24626	44198	25988	33711	26715	39243	32706	61393	1084	40600
246	3114	12	1076	3125	56	730	2478	5045	5526
24680	24673	24674	24678	24672	24679	39933	30605	24675	25873
1362	5512	16309	13188	35666	22580	61043	21507	6524	53103
24751	9765	300	1408	1384	4171	389	3076	3258	2947
3800	563	1293	12458	3125	13	51	6750	5386	701
246	3114	1076	3125	56	730	2478	5045	5526	643
249	19101	9034	776	4253	325	984	250	454	71
2747	244	7261	1666	6130	1617	13341	828	246	577
21178	7117	24875	8860	4144	7796	13698	7767	13845	1917
8804	24225	14983	24918	971	24951	13777	10064	13601	703
124	748	2747	1269	1142	6130	2529	1666	7700	801
430	283	3	250	39	974	363	1209	647	1268
12	1142	246	2747	1666	577	7261	288	239	1195
4872	716	250	6063	2167	776	454	463	4645	605
761	17	889	33	738	9185	265	568	55	31
3921	813	748	4188	3344	196	124	2838	7016	7700
13	450	17	3125	39	974	283	91	10	16
39	3	283	250	10	68	776	297	454	16
9460	2747	2724	1564	634	801	1142	2160	1666	7839
25282	25243	43347	6631	31699	9065	56246	38649	17117	36622
450	10	13	3857	974	5003	39	17	283	1133
14355	15383	3749	6766	3147	9124	2158	31	11	1796
25350	14401	8554	30818	1674	884	1564	1494	946	3326
719	2917	3137	2146	435	3355	2975	140	9442	8031
25367	36496	25361	36485	25365	36493	25360	25363	37739	25364
25397	25379	25378	25375	6304	18771	16755	25382	25392	22559
25456	14810	4894	13351	7583	25451	32250	14811	36893	28975
172	3907	2993	2632	420	4542	1617	9767	347	2547
25515	41273	55277	34478	44649	51737	30798	30815	48716	57606
25538	2221	49335	2222	42197	51194	21202	52392	33498	32685
354	339	6	11	2167	1796	732	764	605	17
5058	25579	8455	25578	15119	5121	25583	13215	1908	13836
1494	946	1564	895	1674	899	2680	795	917	3218
588	7698	1336	42885	1062	29118	3269	6143	681	3281
16478	16482	13844	20635	15085	1916	15096	15105	20650	1917
1117	1336	17474	3269	4350	6143	588	7698	24118	569
1066	643	347	2434	1076	170	2290	374	1564	288
25678	155	2550	6191	813	2838	1710	174	20425	1997
7888	14782	46208	12450	2157	363	487	374	1085	3681
25771	25751	16055	25750	25748	19162	25774	25766	25753	25742
25833	48935	34889	29514	27105	22610	31902	59839	56795	60456
25855	5921	15782	18380	25894	49898	25900	30056	6979	25263
25934	18732	60509	25933	34624	59262	39609	44877	17038	37302
1066	347	1076	2434	170	2290	374	288	1564	2881
4045	43	954	13778	8800	8838	2759	12004	760	1797
1195	5188	12	1142	246	7261	828	1666	2747	2160
30	9	1301	754	240	29	225	295	26	1308
3928	7046	592	3904	9727	2145	35659	813	3137	2451
8530	3076	1426	699	3154	91	5207	928	3988	1452
1368	593	384	8663	569	9141	1336	369	3281	681
26126	26083	26104	46101	28364	59733	41402	2704	41417	45604
25080	3067	15133	4955	2333	2027	2017	3599	26147	1331
450	10	13	3857	974	5003	39	17	283	1133
7030	123	47935	45311	43031	59184	827	45313	17971	4375
4314	26	1312	1548	31	3739	17	501	32	29
2290	643	288	574	3125	634	246	374	1102	91
3	605	283	6750	91	39	68	3221	449	51
4623	3239	4624	50	4571	2787	4686	4626	5784	4640
12302	1269	3345	8442	1361	17970	577	26230	4137	31925
761	26	295	55	9185	33	30	754	265	568
22730	18522	495	49667	49668	497	252	493	13792	496
12025	1144	1255	35827	8266	10358	11344	26359	12817	1212
563	701	3125	51	3	2325	16	430	283	39
2629	5275	572	762	6285	285	591	2623	2613	296
8550	8740	562	30784	42	589	10690	584	31821	441
26516	7317	4174	26507	9022	26509	1209	1319	974	1208
26570	26590	26568	26569	26126	26130	60458	36793	33003	13087
26620	7873	47175	28570	40934	29446	11168	25598	29375	26618
339	5467	354	11105	11102	764	11093	1796	13778	6
1995	9801	10452	6023	34557	2993	8993	420	172	3907
1727	21381	8164	41666	6406	1066	466	4512	34243	6437
13769	2631	5245	10433	14790	3431	438	12685	1201	5242
26846	26845	36323	24566	9360	55805	17966	13519	58639	60885
33	26	265	605	758	31	6	568	225	738
1797	764	33	26	29	732	298	31	568	32
26882	26881	23186	54035	52875	14447	57271	24834	42547	34802
47	764	6	761	732	26	17	3800	4239	33
17653	68	283	363	3947	1209	39	701	2325	3
2474	2654	1073	617	1779	19317	930	1076	2435	3082
27004	55419	58356	57007	25216	33027	15076	32258	17019	37679
27023	15792	2425	3936	3249	801	12288	1275	2529	22679
8180	10551	5711	4192	3917	248	4276	4253	7463	1187
2951	484	466	2791	6837	2989	894	1779	2935	3266
12991	20342	7030	27151	42053	3165	15938	6821	48649	57931
33	26	761	265	758	31	605	568	6	225
11728	593	1368	8663	384	591	7703	2671	383	573
27203	57550	41625	13609	31927	48860	13917	18422	35640	29784
1295	741	11020	4769	526	17	761	9185	11723	1307
10	39	450	91	374	3	283	16	1140	701
930	56	1076	3114	1779	2478	288	894	2434	2791
27288	40794	27287	32322	30511	15516	45595	40795	19035	42363
2562	643	1076	3114	466	3125	1779	2563	1102	2478
27329	44866	44892	44867	16446	1674	1864	895	28508	7836
1849	1850	19150	52575	2743	1852	21262	48727	4086	4087
2613	593	781	573	572	2314	9113	9141	304	2671
13	450	17	3125	39	3	974	283	91	10
27504	49995	49994	49993	49997	50002	50015	49998	50000	50006
12	1142	246	2747	1666	7261	577	288	1195	239
934	22	561	16	11	555	91	3125	7437	2990
3137	2917	719	2146	3355	435	140	2975	2145	9442
4438	27586	20154	9578	5847	15382	27453	45640	16815	51598
607	131	7261	12372	2747	2425	244	34926	7839	1617
39	10	297	3857	450	283	250	68	3	776
56	3114	1076	288	930	2478	43600	1188	3001	643
7228	27747	60761	59013	60779	7220	52467	45623	59313	49874
9959	7414	14952	14953	30500	19968	2733	16461	1072	925
18067	7254	2801	27782	866	7274	4350	10302	32400	946
354	339	6	11	614	732	1796	2167	764	605
5261	2110	552	15841	25009	4052	3970	7800	9490	2943
27842	27841	40760	35987	57791	42748	55950	4332	53714	31298
6258	31	754	295	33	225	30	265	32	500
27885	21027	1031	27883	1161	27890	1156	7901	20034	27882
1969	1995	1765	420	849	2975	4202	172	2993	12495
27941	25505	31848	19413	30808	4887	41645	28439	7626	41273
1765	2408	23152	31201	2442	1764	31241	2733	1376	3732
28022	37199	61210	39285	7472	25309	34677	10140	28504	25151
813	11054	44660	1646	124	2838	14771	748	4188	11356
4434	285	11	6285	304	577	1296	2613	5188	98
28058	3136	10378	22217	17393	10227	24112	11951	681	10302
11458	4052	32198	716	11465	531	9442	438	17150	3428
6	732	17	761	26	33	3800	31	1797	43
44726	8068	44727	32159	38949	40129	59193	44728	748	6085
24001	7591	4077	1422	3996	663	2196	2504	6010	1127
6333	17	295	33	266	30	32	1301	55	26
274	17	265	33	738	225	6750	1285	26	605
959	354	1528	24	2759	957	2325	1398	614	1797
53	2504	2279	36363	16112	5649	5650	3049	254	2990
15131	884	3251	6056	5187	1143	4137	2529	1275	185
19155	53	21633	13	1293	4077	3857	2279	4281	5003
6750	605	17	33	283	738	31	449	265	274
8662	16384	26681	572	32843	2671	38434	781	2629	2613
11315	11316	9628	58327	46748	55934	10138	53759	2200	7468
9	754	55	1308	32	240	295	1301	225	30
560	1528	565	716	17872	17859	41202	1398	17881	42
4955	3067	13689	11988	15133	1814	2773	2038	14213	15840
28463	36230	57515	49543	60213	55490	44901	6140	53440	1972
28517	7985	17129	54350	16554	28511	57984	38817	54389	28515
574	246	288	2290	1142	3125	1195	374	575	3955
449	33	26	17	239	30	568	555	225	506
21581	21583	21582	2145	12566	7087	10659	4404	7046	11689
10296	28604	28606	8535	19561	59517	28608	28615	37847	1040
699	91	1291	928	3208	474	2017	701	3	5207
894	2791	466	2989	357	6837	1779	930	56	484
934	22	561	16	11	91	3125	555	7437	2990
420	1969	2913	636	9801	3355	1617	172	2993	620
51222	25335	25445	12307	282	604	4799	12345	684	7932
22363	27770	4971	5386	19832	389	23407	47	928	1293
7841	552	761	889	732	236	17	6	26	506
28911	4461	11166	19156	6027	28973	20504	32235	61763	21043
29010	57212	378	1314	1282	577	3345	29002	579	1167
17353	2983	17364	23476	17358	29044	17357	17369	29049	26149
9454	9453	558	2314	8090	9452	33203	2662	19702	2376
2076	29141	488	2059	283	3923	363	2852	1412	2157
873	11568	52000	12678	12648	30868	37250	51018	31759	51803
3969	357	454	9892	491	984	18651	10006	776	894
29206	55833	46551	54124	17476	60885	59671	55759	12351	23693
225	33	30	17	265	29	26	568	761	31
14168	568	26	2924	27	12307	889	3739	266	17
29309	37920	36426	35111	7893	28663	4320	9096	30949	52294
25782	4681	5378	1292	1293	3950	1291	605	51	1300
2350	966	2027	1330	2827	745	1383	16943	14213	1331
29358	28939	53025	51769	36102	12652	43082	25994	48955	14292
10151	699	300	1436	389	474	1021	1426	2196	2947
14671	21008	5868	18854	8005	1124	6949	37281	9729	14698
3	605	283	6750	91	17	3221	68	39	449
18880	5657	1519	4012	7677	5649	13854	39468	7401	1426
29608	9544	28006	30580	36908	5778	41540	30821	24090	19885
701	91	16	3	563	51	3125	39	283	555
2277	29669	7445	29666	10252	29674	29659	1076	5045	3036
29705	849	1969	140	636	8031	420	2909	4204	4202
29767	28929	23503	2795	58770	55348	28970	27207	43862	29766
4117	12308	2761	1482	7515	2426	2454	1102	340	3218
1142	246	2747	577	7261	1195	288	801	239	828
5993	11080	54989	38726	53093	51704	25536	53785	21265	17102
29840	35486	20562	25037	55111	53931	25595	28233	24649	56003
29846	29859	29855	29850	29851	29858	29848	29847	28146	29856
296	762	2613	383	2623	6285	573	5275	2655	591
8902	26421	8903	16545	8797	61547	29492	37177	9711	29784
738	225	17	30	265	29	26	55	568	761
29923	3046	29921	29920	970	3215	5627	8347	1452	5644
29966	39219	43331	60774	52409	60780	60769	23310	27739	33540
24641	23994	11067	49203	48362	16259	38182	16260	18199	22947
21746	51256	48343	56744	59933	52000	54708	6648	42994	43758
9481	376	3668	1112	3218	374	1372	2881	1494	917
5830	2168	39	297	563	292	283	10	701	1102
10690	587	566	586	8550	15691	597	23742	56985	30784
30143	22340	42682	42695	30133	42697	18380	3192	4924	11938
885	946	634	1666	1494	917	1904	1564	1195	2541
51	2990	16	246	701	3125	91	605	39	283
3125	563	2325	4442	701	239	68	16	13	91
285	304	6285	2613	98	2623	7712	9708	5275	296
304	2613	98	2623	7712	9708	5275	296	591	572
246	3114	1076	3125	56	730	2478	5045	5526	643
928	91	1291	3	1953	474	1293	1292	3221	974
3273	1091	3036	3666	3114	1076	56	288	5043	2290
1291	928	3	474	91	3221	974	5207	1133	51
4236	745	1330	1331	760	5505	2350	3975	1293	8379
508	3969	797	357	1185	894	1236	454	288	250
17465	25270	51558	36618	36396	41296	61393	30808	18159	18380
19101	11195	248	9034	38232	776	1268	29179	9892	984
304	6285	2613	98	2623	7712	9708	5275	296	572
30447	57215	8071	61588	60170	49626	7389	28148	7386	61586
17444	58196	44301	22096	17145	6590	28184	6065	37451	59341
30506	10285	51591	34829	42420	42417	7089	7105	9421	1443
22839	7727	9834	14596	20761	20756	20762	9836	3268	9840
30538	30537	30539	30542	22683	13880	30544	17069	21113	32947
30600	22870	36841	23811	22705	53956	54517	55465	22911	22910
6096	8811	9	971	7404	55	265	281	5532	758
30647	26228	7665	35618	37110	24964	37113	49882	47814	49941
30684	57270	60480	18176	1067	24584	31003	36396	49572	18380
4699	469	1893	1260	448	2631	438	1896	4660	3630
24659	22133	4925	14050	32789	47313	14393	2786	36538	58933
3767	61251	32735	20749	31513	19169	20049	5313	24019	13421
10433	3431	2631	469	1893	3419	8247	1895	448	1896
1797	954	732	13	3800	33	16	506	266	17
16394	17678	38350	50686	3153	12056	16391	354	11240	716
30826	51018	59931	61673	60059	47581	37148	47627	9484	10199
1404	13426	1391	13450	13428	342	5467	27788	774	6713
616	2051	1134	3133	4	2046	1826	60952	2047	25758
585	10690	441	8550	56985	586	587	30784	8740	589
577	1142	12	449	7700	239	246	1666	917	22
10682	11400	58171	6836	50	4094	5505	16	4769	2990
776	1268	454	647	39	68	7023	283	984	3
8455	5053	1908	13215	3044	20782	938	20776	15119	13273
30986	44157	3207	1668	1701	12837	6228	2453	592	3334
47	19832	732	1331	745	3800	582	3716	2924	739
33	761	605	265	758	31	6	568	738	225
506	33	17	31	26	449	265	568	761	30
116	11362	23594	40084	8056	30493	115	34481	3145	8053
31125	2501	29350	17486	24235	49967	16335	11264	25270	27716
31158	29266	28661	45111	13962	3626	15038	3037	58044	9091
5459	6337	374	356	361	1272	3668	2881	372	3030
9438	6826	3112	3266	2562	466	2975	297	6406	12684
761	265	605	758	31	568	6	738	506	6750
31256	7463	25545	5130	34414	32166	5711	31275	31257	25595
776	250	1205	68	984	1268	283	249	39	3970
28908	3685	2850	25429	13770	51414	52425	45582	469	27814
31374	12041	707	38847	10847	13500	735	708	38290	38846
365	2068	973	974	450	10	1209	2017	2168	68
1794	14213	8379	1331	3975	3987	20	25089	745	6161
31431	1412	363	3923	3927	488	1133	974	701	68
33	31	26	225	265	30	738	568	295	761
146	34613	12864	3898	15729	2993	3216	4144	7792	1919
661	347	1066	3328	4867	643	1076	2434	1236	226
31488	31487	23951	31493	31492	26223	31496	36624	31485	30011
1066	643	347	2434	1076	170	2290	374	2881	288
13710	1903	2680	795	705	1494	5187	917	1666	1564
561	11	22	91	233	449	3	16	98	555
27700	31575	60384	25039	32984	14061	42677	30004	40875	12359
3269	7698	4350	681	1062	3281	17474	3280	6128	24118
21212	17362	31638	25168	15403	760	8797	321	31600	57353
15	254	7402	449	3009	3936	555	17	506	26
7710	383	287	6297	296	304	6138	2347	5308	7712
2145	3355	1969	2975	33631	2913	7046	420	620	140
12641	1269	577	2546	26777	579	1904	2311	1296	45166
31796	1578	16206	234	555	460	8347	12345	274	712
14355	15383	3749	6766	3147	9124	2158	31	11	1796
454	776	250	647	1268	39	283	3	984	68
31879	31868	31857	28474	31878	31874	31870	20121	58747	31864
18543	30529	30518	18527	9859	42291	40585	20760	30520	20759
31915	16237	10635	4292	17944	17108	47806	52386	6434	57421
683	3328	643	2434	2435	662	1236	1076	2478	170
31942	8926	34256	11424	21367	31943	45251	53505	31959	27215
12627	4823	946	1564	1674	634	291	1494	5187	340
3970	454	647	3386	984	248	325	4247	548	1268
9	754	55	1308	32	240	225	1301	30	33
9297	583	567	5602	9312	9304	581	3731	604	9339
32024	15848	24579	33840	19512	36969	50175	13596	19511	18608
569	681	704	3269	1336	2747	4350	1666	2748	3280
8174	8175	325	2028	6815	8177	1179	18642	3970	1187
12239	7379	730	24918	24914	5045	2635	8036	1319	12
708	583	9297	5602	567	6	8672	604	9339	581
8426	32073	3431	5372	1260	11115	32072	1895	8247	1201
966	2027	1330	2827	745	1383	16943	14213	1331	5505
5278	5193	1102	2408	643	1293	2562	1066	2945	466
5443	3511	2751	5656	4742	11366	10248	1172	11459	14190
704	569	7698	42885	1336	1062	6143	3269	29118	25618
7796	14330	3897	13845	15104	15096	7767	16477	3887	1939
55	9	1301	30	29	295	225	1308	52	26
4844	4923	4823	1085	4859	7508	5871	2881	12396	27451
33	26	761	265	758	31	605	568	6	225
3147	4072	11928	2158	9124	1796	339	10802	764	31
871	917	6130	1142	2529	246	233	634	2747	12
7023	250	9034	1268	776	24838	454	647	24839	984
1796	17	33	6	6750	738	506	732	605	31
32433	60553	32435	61771	39276	17759	17755	17756	32440	36506
26	17	33	568	265	761	30	55	295	758
32560	15583	46632	40996	53086	43596	19213	53060	9330	32453
1142	246	2747	1666	577	7261	288	239	1195	801
16604	32638	32649	16585	32273	28617	32602	23864	21376	5892
974	68	283	450	1133	430	3	442	1209	17
32690	32678	32675	32688	32692	25816	32676	32689	32682	26150
32718	61636	29698	48990	30601	11602	26730	61162	51821	11977
32759	34305	57477	51677	9384	9395	55299	19272	34036	32758
3857	450	13	5003	39	974	17	6	1293	3104
23	68	699	430	474	4448	1293	91	701	442
7703	573	2303	2347	285	383	572	7712	2613	7605
3344	748	813	3921	196	4188	124	31105	233	7700
573	384	9141	2613	285	304	5627	383	591	1368
12345	12304	32908	53516	23017	3720	978	728	7453	6161
291	1142	634	801	917	1666	12	233	2529	828
2992	3781	3785	4172	91	552	3125	701	928	16112
18184	20803	2478	347	643	6074	38587	2447	1076	2434
246	3114	12	1076	3125	730	56	2478	5045	5526
1142	246	2747	1666	577	7261	288	239	1195	801
33139	33166	33141	33134	33181	53241	33157	33138	40717	33161
4645	17	758	20341	761	605	265	4448	26	501
26	33	568	265	761	30	55	295	758	29
14837	10589	5926	4328	5590	12876	1381	9929	25209	331
4160	8449	23413	6859	35211	10151	1436	7435	46235	2015
33322	4179	250	776	4328	1268	5590	6870	9034	9892
33343	31338	3721	31337	6293	608	8355	1320	6750	24914
1130	3874	735	596	710	3128	3716	6	149	732
7841	3955	68	3	17	732	430	6	283	605
7289	1591	3706	3911	970	8799	3707	8809	9102	728
28068	33468	28069	15891	61431	50585	34227	7975	22376	13543
2900	3891	8752	13585	7792	147	6222	146	12864	189
383	2613	296	573	2347	285	2623	6285	762	2303
33506	33508	10861	33505	33501	33503	33504	11146	4184	9032
33547	61884	33549	9775	23041	40810	34636	61339	59784	36723
13426	13432	1404	14975	311	27788	1391	52775	342	30853
17	33	761	265	605	758	31	568	738	3800
4503	33203	33600	33138	14254	2245	4469	2276	558	2376
5580	572	6845	781	26681	2613	6285	13858	2629	8662
33651	57076	25151	51304	3316	34678	7969	10133	47686	38064
11232	14983	432	16189	24951	703	971	22929	7423	1403
26	17	33	265	55	758	30	738	31	761
1308	754	295	30	55	32	225	1301	8811	29
285	304	6285	2613	98	2623	7712	9708	5275	296
10980	28456	55910	33732	33742	33762	60180	41442	1733	33745
2631	469	3630	448	1260	1201	14790	3431	9490	1895
33	761	31	758	265	605	568	738	506	225
12403	1066	2434	643	19453	6441	1073	1188	4408	2478
6968	250	776	984	1268	5590	9034	647	7023	454
12	2152	1142	1169	246	2724	3210	2160	5188	1195
33953	33910	33940	33893	33894	33949	33912	33876	33903	33916
776	250	1268	3	283	357	984	249	7023	605
2311	1275	3668	801	1666	1195	900	12	917	1142
304	6285	98	2623	7712	9708	5275	296	591	383
12521	487	12450	3923	363	1133	283	2881	5490	374
2917	2146	435	2975	3355	9442	2145	8031	3521	2452
7776	34120	7733	7747	7770	34119	18697	52546	7779	61093
34144	52985	11667	21513	14303	59367	46688	42095	59389	15038
5585	559	42	566	2303	598	573	2347	9293	441
34204	43616	26582	28461	43608	34802	32779	22767	57678	57595
2893	340	14698	2474	2958	10066	8019	884	639	6107
6103	8068	6088	748	8053	59193	44726	3913	3344	6085
4186	5459	356	1085	374	2881	4856	1066	643	421
20573	931	1066	170	347	639	226	1120	643	1073
5455	33	265	738	31	605	6750	26	27	225
4250	1855	12026	18651	4298	20693	12036	1135	17111	1208
26	33	55	738	568	758	225	30	501	29
3643	3268	7727	1024	6776	9440	2145	2975	9855	3266
582	4799	26	3800	295	19832	889	30	12080	29
34348	34346	2423	2436	2416	34351	34349	34350	12308	1482
265	568	758	55	29	225	501	32	761	738
26	33	568	265	30	761	55	295	758	29
14190	17150	69	11459	457	9490	249	3386	647	9034
2994	8072	8018	189	10086	1919	4144	2993	146	34557
34417	43082	43758	60317	53086	53060	18835	52000	56692	18628
354	6	11	1796	732	2167	285	764	605	17
2145	3355	1969	2975	33631	2913	7046	620	140	719
246	3114	1076	3125	730	56	2478	5045	5526	643
973	10	450	68	974	39	365	283	5590	1209
2303	573	383	2655	2613	296	5473	762	2623	7712
34533	26689	6068	26054	28363	18258	47549	23123	39326	61711
420	1969	172	2145	3907	8993	33631	1617	849	3355
34593	1205	2943	5254	41488	4329	13766	776	4175	1208
2433	37313	37308	37342	6023	37354	2453	12467	37302	8993
2007	29421	19616	16251	30564	46731	29379	28817	28483	23414
43184	9487	7841	10683	3955	552	889	761	4172	9185
3	449	22	17	605	98	506	761	11	239
34695	21179	7471	630	8412	618	8411	9760	12880	1668
6576	643	170	1066	6074	1188	4867	1076	2434	5043
239	449	12	1142	1666	246	577	22	555	2747
34756	34755	34779	34769	40623	34771	34770	34772	49953	34784
3630	548	2631	5372	438	469	448	2987	1201	14790
4632	4631	4656	3076	4628	474	16950	50	389	4690
2428	6074	347	643	1073	2434	1066	1076	639	226
285	6	16384	764	13778	43	1797	732	5455	47
2563	2559	2562	2558	2564	2408	2599	288	1076	3114
24398	15523	34869	15528	1330	2350	2827	16943	966	1383
34906	7322	15212	15394	2979	579	3345	1282	5142	577
21158	3716	735	6	2924	732	596	12080	582	282
7890	474	1021	701	12523	699	3961	563	4174	430
17	33	26	761	605	265	758	31	6	568
21561	7933	959	760	261	954	25783	43	2759	11098
4757	4407	1783	4401	931	9589	4774	1080	4886	5488
449	1142	246	1666	577	22	233	2747	1195	2990
35103	13638	5671	5336	12409	22136	36013	5282	48531	20533
17738	470	9446	42735	17737	41967	18093	26808	46901	2809
9669	9765	5633	300	3008	1384	3104	1408	3258	5627
18349	3987	3703	7447	596	15840	8379	20	8815	735
1021	474	701	2017	1291	928	974	1422	2196	1293
916	12	1142	2747	801	1571	7261	1666	7839	246
605	283	6750	91	17	39	68	3221	449	22
14182	35267	22272	60885	54577	26217	31746	59751	32067	9360
304	6285	2613	98	2623	7712	9708	5275	296	572
9	240	1308	295	754	55	1301	32	8811	225
6016	68	39	974	1268	430	283	776	363	297
35303	23443	58967	27146	49151	53691	58494	23120	23121	58545
33	761	605	265	31	758	6	568	738	225
288	246	3114	12	1076	3125	56	730	2478	5045
3723	2749	35383	2995	663	5003	13	4006	19884	10683
12	1142	246	2747	7261	1666	577	239	288	801
6375	6371	6396	9124	6376	2158	28859	6370	4872	5308
6023	15729	34613	3898	3895	13012	2451	3216	10452	2993
14754	18967	18970	18969	18968	18972	10516	29640	7949	18948
596	6	1331	732	47	3800	4	5505	764	11
35501	26023	4414	37193	34678	36544	35155	50731	60885	10282
3643	896	3110	6837	3112	2935	3114	1779	466	3669
284	258	545	8681	4247	2180	10	91	16	39
35558	37269	16333	43069	25696	44299	48640	59455	14194	48401
978	266	506	449	31	91	564	33	6066	684
35618	26228	49607	58215	54929	43758	57831	37110	36849	60749
1564	634	917	1666	946	347	2529	1066	643	2290
7046	620	17666	2145	43600	420	3355	12372	3137	2913
16	91	701	51	555	39	3	3125	563	374
20647	32946	1905	15420	895	9503	1494	33367	2127	795
647	1026	2935	2789	2934	2989	776	1209	2943	1205
11547	14829	19541	14868	4461	11544	10102	10532	14815	14866
33	31	26	265	30	738	568	761	295	1548
776	250	1268	984	454	647	7023	9034	5590	357
15679	2632	155	1710	5560	35421	813	2838	7016	16881
1766	7402	449	2545	3045	506	8347	22	900	561
7489	5394	5036	7884	699	9348	1436	9138	12523	25204
12	1142	246	2747	1666	7261	577	239	801	1195
35918	27991	32766	7508	35926	46308	52295	10199	9645	15872
9106	7573	3857	2696	450	5003	27188	9105	5627	3599
15736	5304	15752	15757	2764	1145	20197	259	357	2931
11458	716	4052	32198	249	438	647	454	3970	9490
20758	20756	9834	9855	9840	14596	20762	9848	7727	30525
2782	13574	8051	16259	16213	22977	23857	34726	11476	39218
6122	8839	3147	4	596	2219	43	4045	764	10802
605	283	6750	17	91	39	68	3221	449	51
92	288	246	643	374	894	3125	357	574	10
148	157	23253	131	374	2996	376	2157	798	3668
19380	4247	10623	8681	284	2180	9959	36889	25339	5837
596	6	1331	732	47	3800	4	5505	11	764
131	798	3207	148	2425	2747	2993	2547	39785	7839
36177	22502	46551	15448	37062	60885	59595	37878	59300	32747
25009	12064	12078	3	4645	6750	6063	31337	430	1953
2631	5372	438	469	448	2987	1201	14790	9490	4312
3	605	283	6750	91	68	449	51	22	430
36220	41477	24884	39102	36211	36209	26923	36214	36204	24881
761	26	295	55	33	9185	754	30	568	265
7352	27497	7270	4195	7555	6536	17483	2077	1436	1466
2613	6285	383	572	781	296	304	573	2623	591
7249	3281	18054	7245	7259	7250	3269	7246	13586	612
1193	2152	1169	9787	12372	33631	2160	244	17666	1617
36340	19393	36403	15861	2278	15872	43754	23496	5273	47715
442	430	474	68	2753	761	17	5634	974	3
5649	5650	3049	2990	3036	954	4002	12891	13	5627
5767	36423	17685	3668	2881	4186	374	17429	15371	1102
288	246	3114	12	1076	3125	56	730	2478	5045
2541	917	871	1666	801	795	1564	1142	2680	705
14184	3794	5557	15274	3716	732	735	48	4735	9333
959	13778	596	957	354	7712	764	8839	296	2759
7514	4867	6936	6074	96	8585	60098	2281	22061	25274
1396	2017	474	1384	699	1426	1021	1394	701	430
701	2325	3259	374	7164	16	1209	3125	91	51
36619	4842	33455	4828	4822	4810	7942	4722	1118	12627
36658	27411	6706	20516	49960	9483	840	899	32901	43387
512	3003	3001	38195	43600	7132	484	15045	22956	2434
36713	26068	24476	26673	60857	45905	61206	28255	11594	4830
36734	54593	58313	21406	28990	35125	55762	10613	20477	45462
18693	30720	7463	61770	51999	24974	57915	39936	38407	33425
5043	5193	288	56	1076	3114	5526	643	1066	1102
15096	15104	16477	3897	13844	14346	1917	3887	7796	14330
12	1142	246	2747	1666	577	7261	288	239	1195
441	585	573	9802	584	2303	572	2696	2700	3611
36852	36865	36876	20406	50138	21308	52868	49696	8165	21666
33	17	31	26	225	265	30	738	568	761
552	7841	3955	17	68	732	3	761	430	6
4285	6631	36958	15774	56475	24699	31699	42079	9218	48427
36977	27774	11805	34951	2099	28105	13602	41719	32905	10856
36988	36986	36987	13815	4224	8668	2167	4872	23626	5279
1564	634	917	1666	946	795	2529	347	1066	1142
2314	2640	9113	558	2245	398	384	14536	1699	2376
30652	2027	2350	745	966	1330	14213	1383	4236	1331
37104	37110	15223	37105	37103	37106	37098	37102	37111	37112
2451	6023	2145	146	3355	9623	2993	9801	3207	420
17	33	26	761	265	605	758	31	6	568
3060	3008	1293	474	928	2196	5003	699	5505	1331
17	33	26	761	265	605	758	31	6	568
469	2631	448	438	1260	3630	1201	1893	3431	3419
3239	4623	4624	37202	37210	4640	2787	37209	4571	37206
2741	9623	2425	2547	917	634	5187	2747	1617	1666
11972	11973	28058	10227	11949	22223	3136	24112	22217	22735
1142	246	2747	1666	577	7261	288	239	1195	801
37338	37292	37313	37345	37314	37295	29166	37348	37343	37279
2783	8612	21867	60950	21866	43213	21864	36234	21865	4003
37433	37432	21952	37439	5754	5750	16552	35926	37435	6705
