698	3	1285	1280	301
14965	15129	5526	770	5593
1383	14224	6925	5621	3
246	56	1245	192	3114
3265	2278	5279	36592	2384
2204	4656	4715	2235	36626
34258	4757	11444	2732	2235
250	3273	11717	1590	1174
36706	27339	18243	18240	35889
26720	644	39772	122	6068
13750	500	493	16195	520
18304	3093	10622	4065	10337
14330	19329	1881	3886	14338
18	3235	100	924	5634
17659	36788	36794	21123	2720
36827	36825	36837	21510	21277
1	703	1137	7693	750
5500	36906	36918	4958	20458
1391	1401	9372	3959	1419
486	5542	5489	13359	1416
1588	1589	5480	2720	5491
14434	89	4516	929	11302
8095	8081	8171	8142	32209
3140	9365	3702	11	697
37083	37089	9226	37104	13585
734	6070	2427	5489	13359
11	704	686	3140	9310
10226	20627	7260	875	735
5489	3	13359	3742	288
500	1158	13750	493	520
37185	37183	19364	4640	4071
172	856	18285	892	5909
37247	875	735	28279	24438
6215	1920	2106	5221	566
37261	33932	124	37270	135
14531	37368	17258	32538	18570
22167	1419	1391	1406	1401
3926	14104	8702	13714	44971
3235	100	924	5634	28341
6134	5283	25708	27630	1588
23501	11252	17276	17278	5489
37536	37533	17945	8299	12323
1100	7900	3267	11285	2320
1589	1588	2720	7603	5491
4192	15699	17290	8106	46624
3229	5489	9622	734	800
16536	56973	7945	19645	26022
5227	5505	37647	2853	1894
7541	12531	7551	1419	9372
3280	11002	6780	3533	3460
22404	45965	22420	45533	199
37709	7735	58961	3919	15726
37715	1398	1405	16372	314
11703	298	37506	7715	574
78	253	523	6817	500
3640	15378	3249	26452	3315
3	1285	8843	5599	4545
192	246	3114	56	1245
11717	1142	259	5178	14397
257	12027	3811	3823	1593
4190	4876	5460	5489	643
37881	37857	16210	32861	37879
891	781	6712	6068	892
199	34850	6193	1615	8033
5460	361	370	23869	3315
37506	11703	39829	270	298
15533	6803	3570	14197	3371
18891	3000	3966	417	3001
781	734	5489	891	1212
703	1137	7693	750	590
440	2849	3432	1204	9503
1072	1062	32818	1073	59179
170	12315	19976	4118	14330
3	1285	3742	10	288
16700	19	1702	6110	762
1137	7693	12060	703	750
5489	13359	3	734	5105
5105	1282	3193	734	13359
3964	949	1212	5924	4046
2920	6238	9858	2975	3008
29169	10567	13785	24792	18509
38264	38263	37103	826	37851
18570	38298	21022	11001	31325
568	19049	36788	11779	36793
4041	1416	21150	14224	1473
29322	29679	23282	14081	29441
38439	8671	38427	38421	38438
3235	100	3219	4449	5634
1254	16286	5756	54060	20764
38503	8281	12796	8711	38513
2427	643	6070	5542	689
5491	6134	25708	11830	33669
985	1267	5591	252	5976
1137	7693	1	839	703
2796	4023	2795	38597	19738
38608	38605	38603	38620	38602
642	23770	34581	38629	13171
38652	2525	4102	11276	1473
302	3905	10394	40041	17205
4757	7103	11444	11002	1302
4352	1719	29961	2028	29184
2730	13577	21123	2326	16183
1208	38779	12799	11334	3390
2302	19799	29669	16553	20126
10854	31361	2835	38835	698
1664	3734	4977	8506	16553
14330	4118	15726	12315	1913
14224	4333	14177	4041	6598
5542	6070	2427	3318	781
4192	15699	17290	8106	5202
970	1297	2829	1383	24393
22256	1664	11420	4827	7003
19527	9840	2797	9838	9421
7018	39024	36121	6977	26198
39057	39063	35213	39031	39062
281	261	11893	19555	5924
3261	5983	5657	5279	7752
21013	1849	1226	8281	493
3	288	1285	3742	10
38	958	4112	12013	10839
11002	3533	23536	3460	3465
13413	13430	16928	13415	13438
2513	1443	2621	1451	2611
259	1142	11717	1590	2153
6575	5150	5591	775	252
313	643	5481	781	6070
5624	12449	369	2948	1033
303	1068	3093	4065	2187
23003	1419	39279	1391	7358
552	2231	11188	43171	15015
7779	14399	6235	4118	158
39349	800	13359	781	643
2427	11252	6070	5489	643
259	1590	11717	2153	154
12857	1920	5221	225	12881
2148	7103	11674	3545	11650
12306	42521	759	745	3738
9807	9990	39494	39461	39488
3150	8843	3	1280	6758
3	3742	10	6	288
5259	22187	13790	4553	41348
39554	32882	12256	15544	21956
246	56	1245	7379	3114
24409	7036	24391	2661	44669
351	272	1147	8729	469
37	54	457	512	1
4254	1033	2948	38639	10273
39772	734	13359	781	891
7587	4446	11127	11146	14793
253	78	523	6817	18526
39801	1613	2630	6193	39800
37506	11703	366	48649	15803
23082	39837	8440	15018	39835
3600	4922	5055	4918	1391
25769	39869	39890	38162	39868
270	11703	298	7715	37506
39491	39468	39464	39461	39470
1383	14224	39974	30465	2001
493	1202	500	503	29805
6107	3749	4908	22169	25328
2849	3432	1204	3623	9503
10394	302	3905	40041	17205
32146	6094	724	35525	40104
40130	31947	40134	40133	5179
4022	5280	1304	5649	2795
22467	5045	40919	3326	3600
2337	20123	6134	1588	6284
2151	6107	4908	3749	917
4077	8406	4010	18982	6758
40254	40255	40256	40257	40249
2926	10273	10296	4433	5263
5489	3	3742	734	6070
1407	3149	9297	12053	12199
32786	23736	32799	605	34075
8142	8081	13577	2730	24780
10807	11645	19344	10873	37820
23744	30875	30874	448	17680
16502	6726	5588	26629	1496
697	1137	11	3140	12073
11	704	9365	686	3140
1142	154	1590	34	615
5542	1391	13359	643	6758
40457	40455	18668	29669	57013
12668	15630	31927	40199	15488
16020	2946	17249	40539	4215
2015	29726	1719	20197	20204
2467	45551	21371	11841	20755
4234	42	3952	3018	42009
1212	5489	6358	734	3742
17290	48592	15699	8106	5202
3358	35525	8133	24022	225
11054	11359	11355	1811	14775
11724	300	1557	8798	16178
3150	1302	1416	3	3742
154	1142	1590	34	114
27282	40762	14224	23082	3150
3000	3966	3001	1964	15793
686	3140	9365	582	9310
6395	3643	477	40833	40838
40857	5150	5891	9980	9891
24	9101	14135	17446	5664
4918	5150	5891	1212	9891
11717	5178	14397	34	50543
11703	298	37506	574	366
149	45291	44860	44876	158
288	3	565	1280	1285
13359	734	781	800	891
48592	24040	16893	14775	3902
41026	15613	10674	8016	41011
756	2909	9453	3161	19744
5649	5650	45	3075	5695
2306	10836	9786	19770	2504
6575	4263	5891	341	1048
581	1140	29236	1137	1
2151	17892	15372	15356	38462
891	781	734	13359	800
2567	2701	2564	5300	2585
41178	3304	41185	36873	41184
7198	3261	5639	1077	5279
41199	41197	3971	41203	41195
288	698	3	3703	14467
23901	23870	11740	2730	11744
9528	20851	7536	16631	4190
250	3273	1590	11717	114
6806	23501	17278	426	19107
34833	7056	41306	3158	26796
14224	759	23958	745	42521
11095	11824	5704	15287	29692
1422	9297	34012	9312	9323
16183	2730	21123	15839	24117
1137	7693	750	839	4645
36788	36793	11779	40332	36783
41026	37917	41444	41432	41422
16485	1881	14323	14338	15080
13754	569	1333	8884	4781
41507	41521	41526	34899	41516
13577	949	2730	1212	4110
11703	298	7715	37506	574
19274	41579	41569	20336	42
703	1137	7693	750	590
2720	1330	2574	1588	27630
3	3742	10	288	6
3886	19329	1964	14330	15726
564	10230	3106	5633	291
314	1405	15382	770	5526
40744	670	1211	14475	43070
648	3980	4009	8072	2690
3628	19226	741	5488	20617
37050	38466	41877	41876	41872
6499	18617	41940	3095	4257
3	3742	288	1285	10
9971	6358	9992	8745	3208
34	259	1142	2153	11717
14330	1881	14338	15080	19329
698	4104	13024	21150	8331
1590	1142	154	34	615
9731	3001	3000	7599	23036
1215	17641	7752	715	9635
6421	3282	6780	9423	3129
42061	45084	45104	45095	19148
3706	6340	737	266	510
2978	41063	42105	42534	11626
19202	18537	35852	27084	38168
703	7693	1137	750	839
13359	875	735	734	11948
6111	6094	35525	6105	16879
1188	1154	1271	32201	930
24393	2829	1383	721	6925
4757	3150	1302	3	11444
3861	3929	250	11717	584
756	2909	12456	3145	3161
12369	1901	16877	5227	2853
18	924	100	3235	5634
43	4234	42	1137	3952
9866	3371	11002	6803	3533
469	514	5119	351	3641
856	5909	1197	2726	853
42302	20211	8048	4791	1117
24130	31425	16113	11520	15015
746	288	957	3	27
733	25614	46272	25613	46269
154	1142	1590	34	114
7056	43092	10232	7119	3158
14648	42430	2658	13373	852
42452	42493	10723	42458	44877
1137	703	7693	750	839
3	288	2525	1285	3742
5599	1038	9098	27	3
3	3742	288	1383	10
272	1147	469	847	1030
26348	42578	11276	1285	3
2942	1678	2575	892	2691
2726	1143	172	856	4376
12531	1416	5081	3959	4196
2900	9785	3794	808	417
3	1280	3742	1285	12345
5120	42666	30899	7094	34644
3884	12471	8419	8422	3341
11650	7103	18683	42852	42759
46272	25614	24114	25613	46269
20718	769	22676	9156	1361
9840	9838	3444	27117	3643
1881	15080	24869	14323	16485
369	2963	17641	2147	5624
734	891	781	800	816
725	12065	3170	7122	10252
233	45808	9053	16424	17772
697	3140	11	1137	1
5489	4812	6712	6248	6070
746	288	957	3	1280
1137	7693	750	839	4645
7056	6832	7119	3158	7878
437	3280	9859	3460	3465
734	1678	1860	1859	2748
3093	1068	4065	2187	2768
33631	3018	16113	4234	42009
623	551	11	19	704
9838	26798	38993	3444	38986
42809	43223	43224	43222	3674
3686	45551	21371	20755	45549
43286	20543	43282	43292	12525
114	154	11717	7855	1590
13638	11196	3668	12563	10625
192	650	246	10070	29669
20146	313	19799	14645	4257
1226	10431	1849	1848	2836
9891	9980	14274	1381	11975
10	3	278	1280	6125
43540	6321	6326	6331	6334
1212	4046	5924	5101	949
734	13359	816	3232	2434
56	1245	7379	3114	690
3742	6	3	1280	12345
30024	2300	370	2296	2277
43658	42822	6822	40851	30220
18	3235	580	3219	7700
2306	10836	10837	2504	1304
19	762	2228	3109	2520
1147	469	1030	514	1152
703	1137	7693	750	839
56	1245	7379	690	192
2427	6070	3095	643	2302
246	56	7379	192	1245
4254	2948	43813	43808	1033
6806	23501	19115	17278	19107
828	2661	7036	15835	5227
43907	25933	2576	2562	43967
2909	2149	3145	12456	9453
6758	1416	3150	4010	1302
302	3905	10394	12427	40041
34	11717	259	1142	5178
20126	6491	4257	16882	25000
8699	1615	6193	58183	5542
9983	3666	9891	5891	12525
7900	3267	13680	11285	2320
1702	6267	13626	30486	11091
44145	44146	44150	10439	9749
10658	7103	11674	11650	3541
25	41	281	261	1764
34	259	1142	1590	2153
555	1280	3	3742	10
7094	781	891	6712	13359
246	1245	7379	3114	2649
4834	5335	1588	1589	6134
1030	847	351	1152	992
3308	6682	1268	400	587
11717	5140	34	154	1142
44305	44307	44310	44317	44324
22825	52032	8972	15859	1741
15372	3971	15360	15368	15369
3235	100	924	5634	593
6522	13184	2574	1588	3146
16178	8798	11724	1557	8814
16215	21191	2216	2221	10839
469	5119	41837	40549	5656
4022	1304	3632	2306	2795
5542	643	6070	3095	2427
3	288	1285	10	3742
5451	576	3536	76	2944
44519	15391	13437	44527	44520
3536	576	76	3550	3369
2427	12228	643	4257	6070
36	2746	7783	19770	24124
4190	361	18200	4876	5763
7036	2661	2853	35808	15835
6111	35525	40077	8064	6105
2564	2567	2641	2630	2701
2389	9735	21514	47821	2661
1	1137	703	7693	750
3261	7752	1077	3262	17641
11545	11530	14793	7587	10103
3	1280	1285	3742	746
28341	432	924	3235	16
1	1137	703	7693	750
3666	12820	51015	39113	20543
8507	25911	1664	6718	31224
250	3273	2914	1174	34376
1590	34	615	1142	154
569	8884	2852	3742	3888
10810	3	698	1280	1551
3	1285	1383	698	288
26804	19535	9433	13303	9838
9859	3465	3460	11002	3533
606	32798	10462	568	22641
28747	14931	16099	45019	24220
2249	2258	45062	2244	9108
302	3905	10394	17205	40041
16019	4215	45095	16020	2945
2730	16183	5542	21123	2720
1212	5489	5542	734	13359
1	703	1137	7693	750
15827	2558	13577	15833	40845
5150	33318	9891	8040	14274
22008	22002	2284	634	14697
781	2861	892	608	800
3258	9807	16536	39475	15970
11200	4398	5485	1685	4516
20718	1664	9156	180	4516
2346	2411	367	2343	2614
581	1140	29236	1137	11110
43	42009	4234	42	33255
562	13453	14467	10222	772
3	14467	734	3742	5489
6344	3002	21670	7562	9083
18	3235	28341	5634	3219
45437	45442	23469	29032	28955
44612	4790	8817	6	4545
45502	3090	1416	8319	24885
417	9800	1970	8020	644
33444	891	22398	781	734
11703	37506	298	7715	574
194	689	3095	2427	6070
7035	6977	145	12221	7599
19689	17659	37622	5580	23744
303	1068	4065	2187	3093
5906	5907	22852	5874	9633
43	4234	42009	42	3018
2148	12460	11674	10658	18683
15056	11294	8281	13714	8705
29669	19456	5867	4257	2302
11252	3666	3641	3095	33771
5909	1197	853	908	21263
587	27920	11357	926	8062
3742	3	4545	5549	3703
34	154	259	1142	1590
10299	1035	5723	13943	1034
361	370	4876	5460	23869
6323	45921	1420	770	6326
1188	1154	1271	930	1686
251	16286	1254	18534	4280
23589	45949	40089	40067	32146
2149	2909	9453	8428	46775
16791	18344	28218	27159	41569
5105	1282	734	13359	3193
17555	46021	2302	2427	2488
4190	5489	4757	15378	4196
2849	3432	1204	10430	3623
46073	31037	46100	1391	4010
735	11964	4532	7260	875
13359	6469	2730	2434	734
18	6804	12049	4449	580
21123	2720	2730	7603	1588
615	2161	11717	1590	1142
165	19980	8030	7872	3333
3	1285	27	4545	3742
5591	252	775	4324	33236
39942	26092	30622	18531	18485
11054	11359	14775	11355	4192
5105	3095	734	6070	781
3140	9365	11	1137	7693
2567	2701	2631	25933	10962
30875	46312	46411	46458	23744
20458	46481	46479	2216	4958
10431	3389	10434	1843	1226
1214	28341	1135	4122	4572
15080	16485	14330	14323	14338
27514	27517	27516	46571	8375
4190	2763	4257	2427	3095
2427	3095	4257	1082	194
1303	1416	1302	1346	3150
11054	11359	11355	7714	14775
41	281	261	705	1764
7418	16440	13632	1103	299
10226	13359	735	875	734
37622	32798	10462	2068	7919
11824	2216	4908	1588	14224
25082	1697	38132	4333	25115
3656	11252	11002	6193	2427
2504	2306	19770	10836	10837
25	281	41	705	261
35698	42957	30486	1179	13626
1419	1391	5542	1416	3095
6961	553	5724	10	707
5924	1212	5101	4046	705
3235	100	924	593	5634
3	8843	3742	1285	745
14197	13359	5489	5542	734
1191	12873	6409	18654	8244
7322	4207	46931	46919	4206
12013	38	4112	2221	2216
10292	28217	46977	46984	46980
1792	1330	7603	24117	1589
7694	7695	38089	1061	47038
2504	2306	19770	10836	5280
13755	34581	33318	2640	14274
5985	47092	52618	40237	47096
47106	47114	10576	5891	47107
6235	44306	4740	34843	26276
2730	13359	6469	852	13752
3	3742	1285	288	10
236	16432	19989	54	37199
14330	3886	15726	14338	1881
261	35317	47302	57207	9853
12027	594	36	7402	10847
5489	6070	734	4812	5542
13750	500	47333	49653	493
12535	11252	3221	3095	5719
47385	47393	47387	13683	47383
2730	16183	5301	1588	25708
10232	47443	3170	9419	7119
34	259	1142	11717	1590
3	3150	1280	3742	1285
9727	2148	3152	7046	3884
4876	781	3315	4190	8339
4446	7587	3	3742	14224
5055	3600	4922	40919	19055
14330	3886	14338	19329	1881
270	11703	298	7715	366
1573	4831	2658	6009	1644
47607	47611	30960	21005	4077
1361	587	23542	23189	17773
800	734	2658	13359	1644
1	703	7693	1137	750
3060	7402	3811	257	9178
6758	1391	1401	1416	4043
47912	21241	47822	47727	47873
43	9365	42009	4234	19143
2728	783	2126	1740	2435
19111	31134	48301	38845	58664
34	5566	1142	259	11717
7056	726	43092	3158	6832
5489	13359	5542	6070	781
875	781	3600	735	891
390	14697	9242	2296	1894
34	259	1142	114	5207
698	3	1285	1280	6
41946	29889	7859	26855	2381
10058	3350	25083	4073	7954
341	3970	3118	6827	1255
2524	929	36684	8517	22312
48545	32605	14645	25985	16832
218	24040	11359	11054	14775
3001	7599	3966	21366	33468
3143	7257	11948	10226	22213
2849	3630	4723	3432	1204
24	7576	9101	17446	14135
32798	48652	37622	13045	10462
15372	10805	13646	48666	1405
4190	3095	194	5489	4812
19147	2750	48719	21544	48716
8884	569	4781	235	55
19	2520	3109	5948	38462
1033	2948	4254	10273	2941
2926	1012	4433	10273	5263
194	3095	689	2427	6070
3126	3045	2384	1103	7452
48806	11883	48813	4078	5081
1137	703	7693	750	839
3666	11252	18640	1212	5891
259	1142	1590	11717	154
705	41	1212	5128	4922
4408	2427	4398	11252	3095
6795	3454	6803	3540	3371
18	12049	4449	593	3235
7295	20840	14478	30172	8218
29805	500	493	1228	13750
5489	3	6070	734	4190
3390	1144	11334	253	78
192	246	10070	3114	650
1226	1849	10431	2183	2841
48994	48990	48991	49008	40122
12531	1019	5630	4019	18235
9980	9891	5150	1048	6141
933	37	10237	77	457
42	12345	8331	707	9685
10226	734	3	13359	5489
6421	3282	3656	3129	9423
3	288	13359	1212	734
49202	37393	49204	30355	37368
26025	4623	4624	3197	4958
5756	3	771	1212	3666
1285	5123	3	301	3703
7954	1038	7949	6064	20167
648	4009	3980	5081	8454
1033	2948	4254	2941	12449
9434	26804	38995	9838	7065
2615	9239	15827	15833	2659
3734	31207	31224	1664	3602
3	698	687	1280	1285
17498	3334	4968	9508	29669
7603	6134	1330	1588	5410
7036	828	5227	15835	35808
583	6259	3936	13841	313
1588	11741	1589	2720	13359
56	1245	3114	7379	690
5591	775	985	4184	5976
3	12345	3742	10	6
3095	644	22256	2488	2427
17773	23630	45805	926	18936
49609	49606	49620	49604	49617
1588	6134	1589	3	5489
6650	4019	4757	493	1302
3686	2467	16199	17757	45551
7021	24391	5175	195	218
3348	6619	8370	734	1631
13359	2720	2730	6134	1588
7693	703	1137	1	839
11002	8375	11923	7103	9723
4079	14676	1657	2068	16553
2247	9108	400	2245	9112
24	7576	9101	17446	3622
14224	1383	3	4333	687
45800	17773	45805	23630	18878
4190	4876	18200	5460	5763
39202	12870	13372	10322	16247
5909	853	908	856	21263
19316	643	4257	194	4529
6215	8133	14775	1920	3358
5489	2427	4190	4757	4257
49982	29482	49985	49981	13433
2730	21123	16183	13577	2326
2849	3623	3432	440	1204
8819	43695	7353	32907	28175
18773	43055	6012	5662	3640
21542	7587	50167	50175	50174
679	3307	3284	735	875
22764	308	734	1859	1860
856	2726	853	172	13359
4430	29	706	705	13740
15545	15498	15540	1383	20702
2726	18285	856	892	5909
7576	9101	27180	17446	14135
56	1245	3114	7379	690
56	246	10254	1245	5080
1413	3721	683	746	554
23501	23504	17276	19115	17278
11192	19051	10567	29169	775
3536	3520	576	526	5451
679	3307	3284	735	875
3	27	1280	746	3742
11002	5111	5489	3921	3
3	1285	687	1280	288
5526	28086	34364	12240	2747
20851	50614	5489	6070	4190
13714	8705	1849	10431	44971
14224	1383	687	5621	3
50672	17658	5526	1226	5270
5591	775	985	4324	33236
3205	2106	6215	1920	12323
5591	985	4324	4184	1267
734	13359	781	6469	891
1913	4118	37710	15726	3886
493	23958	13750	520	1226
3095	2427	6070	194	689
19456	29669	3601	2302	2801
50747	29119	50625	44366	17931
933	10237	39574	772	37
40988	50856	50833	3241	10191
734	816	13359	2658	800
11135	12531	688	5069	5630
78	523	18526	21019	500
50984	5140	11717	1643	5178
9156	20718	34702	22676	9277
44830	33209	23507	33728	46741
257	12027	3823	3811	1284
44677	17667	48433	48453	35409
552	1550	7858	2231	15015
1284	12345	3742	10	6
8331	3	27	12345	10
17503	51095	4914	34340	13169
7379	1245	690	192	643
478	957	978	288	3
101	1188	1271	1154	930
3	698	1285	301	1280
29353	1226	1849	2183	17245
2780	20306	26136	28910	28874
1767	21262	1769	2750	6294
22352	51214	28243	6673	1457
3	1285	1280	10	746
3071	291	715	2	1993
13433	15247	51303	30842	52761
10019	17142	18509	17151	17139
643	5542	3095	2427	6070
14330	15726	4118	1913	12315
3001	43469	3966	7117	3000
2849	440	10430	3434	9503
568	19049	36788	11779	36793
608	7954	1038	637	3
11740	33026	2730	21123	5480
615	1142	5178	259	11717
1589	1588	5491	7603	2720
51518	25387	24268	1641	11323
14449	51535	4141	2640	5150
4257	643	11252	2427	3095
5983	5279	7752	5657	564
3261	7198	5279	9215	5983
27153	20482	12733	13990	32050
2661	7036	15835	2853	5505
6558	6358	10804	3243	4065
1137	703	7693	750	839
4307	8072	648	2690	9105
4190	4876	5911	684	2427
18772	39772	15793	60453	7762
583	6259	3936	13841	9473
4827	4831	51787	1343	3193
36134	6971	11276	2525	26348
38835	51839	51853	10854	32804
246	1245	2649	690	7379
16012	51897	3832	3822	3784
4812	5542	6070	3318	2427
17773	51936	45805	18878	23630
1310	27920	587	4107	23033
3095	2427	6070	4257	2439
12857	8597	12323	8299	12865
703	1137	7693	750	839
3150	4010	6758	1416	23100
11	704	686	9365	9310
34	11717	1142	259	2153
44332	52032	22825	32042	6366
3674	38077	42809	7135	477
4529	6070	689	194	3334
7573	1390	28341	3005	4066
52100	7166	52105	7045	7029
29669	4257	2427	643	4516
28341	432	449	1418	10168
11703	298	7715	37506	574
3354	3193	5105	1282	1343
8676	8654	15657	32861	32855
5621	1383	3	14224	3742
11475	52215	11294	52207	11463
1214	28341	1135	4572	12566
1391	1416	1419	3090	9372
4903	49346	8475	30076	37506
13359	734	6469	6068	2434
584	583	3936	6259	246
1038	3	288	1285	10
457	512	1137	703	1
13359	2434	734	6469	781
8176	2781	8174	8183	8178
1212	5924	949	4046	5489
3778	8702	2836	8357	10431
642	4285	13232	34581	2763
11717	259	5178	1142	1590
31226	52494	52493	40220	47638
1214	28341	1135	4122	4572
52508	52506	199	52505	23429
12529	13306	8739	2763	16784
946	9622	734	800	1860
24869	1881	41452	1880	14323
4908	1588	3765	5491	2574
28566	52544	52561	52559	2434
7140	2302	25000	5542	2427
3	3742	10	288	3150
24745	9029	12512	52617	6650
14786	4932	10103	19539	11530
2832	13714	1848	5243	8357
1152	847	849	13192	13170
1285	8843	3	12377	707
2302	4257	2427	29669	4516
440	2849	3432	9503	1204
3	3742	1285	6	10
1371	2427	643	6070	2439
1068	303	4065	2187	3093
3119	1613	2567	2630	29353
703	7693	1137	750	590
2525	17462	9956	5636	12047
10230	564	3106	291	5633
2427	6070	4257	3095	4874
1137	703	7693	839	750
170	4118	15726	12315	14330
52888	1402	28659	8386	3959
12065	7056	726	3170	10252
3742	3	4010	1391	6758
52966	46666	52968	43727	59376
52976	52979	11860	27930	12594
3230	17346	798	1860	3797
2538	8988	45525	16176	26481
14168	33771	6960	20192	27760
1	703	1137	7693	750
14197	5542	11252	5526	3371
2849	3432	1204	9503	3630
852	13359	891	816	781
2614	2686	367	2343	2346
23737	23744	26069	26092	46319
606	32798	10462	31009	568
9372	12531	1391	1401	1419
12736	15206	16881	2983	7337
45971	12429	12433	12540	9723
934	14467	288	1038	3
2384	1077	3126	386	3045
734	800	13359	9622	6469
53336	53337	53340	53334	23307
6238	2975	40403	2976	15042
1152	849	1030	13170	4754
3095	17665	2962	2487	4893
45808	16424	9053	17772	16420
2853	5227	14775	1894	1901
2198	2196	199	16330	22427
1282	14775	24937	2853	1323
7261	12345	51557	5489	35682
11	704	9365	686	40566
9622	734	1745	891	781
53553	53556	5956	46197	27250
25218	53607	3231	53626	53627
3	1285	288	698	10
3	5489	288	1285	3742
698	744	13024	4990	4104
594	12027	36	7402	3823
587	27920	11357	1282	49464
1849	1226	10431	1848	2836
2720	1589	1588	7603	5491
246	56	1245	3114	7379
30013	20624	22328	14723	6064
435	20764	341	3970	3118
6334	6331	6326	6321	6320
34	5140	4365	1142	615
2089	1796	39470	39472	32838
5505	1894	2853	15835	4891
5526	1496	13413	314	770
53937	53918	53928	53916	18032
3	1285	3742	10	1280
23501	17276	23508	17278	19123
1416	1303	3150	1346	6758
5011	1762	5074	54003	4020
7587	54016	1383	14224	32322
3	3742	10	6	1285
5515	3537	35241	545	6903
6757	25125	12766	43721	754
54072	54075	2485	34581	425
1268	17773	30883	17979	45805
16382	54169	54183	54176	5008
29	4430	5101	705	706
240	7838	233	77	11619
4908	6107	22169	3749	25328
54225	50043	46161	3764	10811
54270	54274	54310	47043	40212
441	10431	1849	2183	1226
20744	2221	10839	21191	11637
18	3235	4449	100	593
54453	54429	25860	54433	54428
5858	4257	5849	2427	3095
54543	23737	54536	54537	26069
3106	291	10230	564	715
440	9503	3432	1204	2849
11002	3465	3533	3460	9859
10431	1849	1226	2183	8702
12531	1391	2100	4165	5630
10257	13700	7184	53990	54659
3	1280	10	3742	1285
12345	3	3742	27	4545
4908	1589	6134	1588	5491
16397	5526	28086	2723	1496
303	1068	4065	2187	3093
54767	54773	22312	4408	1685
7446	9106	9140	34178	9142
23744	30875	448	30874	17680
1272	372	10273	23869	2907
17773	45805	20698	26887	45775
14330	15726	14338	3886	1881
18	3235	100	924	5634
11626	54849	6758	3150	4010
8095	8081	8142	8171	32209
56	1245	3114	7379	690
54867	18330	27433	3371	54868
4263	5891	1048	341	8222
21526	1343	18076	23542	3328
15793	808	3000	3966	38895
5489	6070	194	3095	4812
3205	6215	1920	2106	5221
5301	6444	5283	6134	1588
3803	3303	27059	10273	18318
3	705	1285	4545	3742
745	759	3	10	42521
23245	33468	39772	781	816
615	1590	1142	154	114
55053	19247	55071	21040	13750
16275	24815	5756	18534	24801
2730	21123	1589	2326	5301
259	1142	1590	615	2153
46883	55143	48645	13735	46737
39475	1391	1419	9372	39455
8785	4194	8784	8787	8786
16468	31783	2127	36185	1885
55253	11613	55252	22553	40185
417	9800	1970	3598	8020
19774	1664	2488	3095	58183
2900	9785	42359	3794	8021
55309	6803	3454	6795	55311
1142	259	154	1590	5207
556	5489	3165	233	250
11717	5178	14397	50543	4365
12857	37536	6215	1920	7939
17556	55429	55440	55439	49506
8034	22420	22392	199	22391
2427	3095	2302	6070	643
5591	775	985	4324	4184
3462	43120	3465	39008	55550
11631	55565	17888	45253	17874
1282	5105	1343	3193	7717
5526	1496	28086	12240	5593
22436	14307	55628	8995	25166
1391	4010	9372	1401	1416
15165	32767	21005	2174	55675
25165	2384	5093	2278	3126
770	17658	5526	1405	50672
3811	594	7402	26451	257
55777	30871	5729	55783	50337
985	775	1267	252	5591
33389	7565	1302	3090	1416
3734	1664	2427	2456	2454
7381	6395	21394	3643	3647
512	703	1137	37	7693
1137	703	7693	750	12060
1197	5909	853	908	856
2504	2306	19770	10836	9786
2427	14467	4257	3095	13359
51015	39113	33728	12897	12820
55949	36788	55948	11779	17694
351	272	1147	469	847
5817	35077	52883	5809	29511
426	2774	10257	10274	9626
7330	7252	1310	57695	679
7541	7550	23984	9070	5494
31100	8133	40100	42229	5420
49470	6217	56105	6218	56106
49990	29482	49985	50007	50001
34	1142	259	1590	154
2730	21956	21123	2720	13577
272	1147	469	1152	1030
194	643	5542	6070	2427
154	1590	34	114	1142
11054	11359	11355	7714	1811
1142	259	1590	11717	2153
2151	6107	4908	3749	917
33	8740	19222	4775	33106
7854	11520	15015	16039	24394
11724	300	1557	8798	8814
3140	11	1137	703	7693
42713	26813	7065	9848	56350
2924	171	3823	4131	594
4934	7587	4446	15748	13349
36880	5845	16786	27385	8952
39475	15970	19055	15973	39494
4408	1685	4398	6070	5485
32102	934	23956	56511	56514
3126	14825	3045	2384	1103
3698	10273	14771	12449	386
19222	17853	19240	16512	17888
7699	1062	828	32818	558
13632	31179	1103	56658	237
11703	298	7715	37506	574
2814	1686	930	23188	2967
567	17874	12051	17888	16510
12240	5526	28086	1496	770
643	4516	2427	29669	4257
441	2660	1849	1226	1848
15391	12736	44529	1288	34902
15073	56798	50729	25861	54492
4516	17665	2427	3095	643
4192	40624	56818	17290	15686
1103	4444	3126	14825	2384
11703	298	7715	37506	366
3	698	14224	1285	288
7576	9101	17446	3622	15647
1664	2455	2454	31224	31219
56902	12658	17773	18936	45805
775	1267	5591	4184	6985
583	6259	3936	13841	9473
679	3307	3284	735	37506
56949	56948	52496	56944	444
512	285	703	5458	12037
14184	4118	14330	14185	1912
29152	56996	5489	56994	3315
2427	4257	3095	2302	643
571	259	5207	1590	1142
1881	1880	15726	4118	15080
25	41	281	261	705
8597	5221	6215	3	734
5207	34	1142	259	5178
5542	13359	22256	6134	6070
23869	361	5763	3950	5460
13308	3001	179	25370	211
3358	8133	14775	1894	31100
9912	407	4196	11613	30816
57152	22187	10890	1844	8215
5105	1282	3193	734	9622
194	3095	4529	643	689
3964	1212	6066	12531	5924
